flow_duration_ms,protocol_type,service,src_bytes,dst_bytes,packet_count,byte_rate,packet_rate,syn_count,ack_count,fin_count,rst_count,failed_logins,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_serror_rate,dst_host_rerror_rate,attack_category,is_intrusion
2331,TCP,HTTPS,1855,29030,5,13249.11,2.14,2,5,1,0,0,0.92,0.14,13,28,0.032,0.005,Benign,0
250,TCP,HTTP,9957,452,335,41619.35,1339.46,316,11,0,95,0,0.925,0.002,186,216,0.726,0.132,DoS_DDoS,1
2181,UDP,DNS,7509,2828,20,4739.35,9.17,1,20,1,0,0,0.951,0.108,9,94,0.029,0.016,Benign,0
1675,UDP,HTTPS,567,190,42,451.91,25.07,1,42,1,0,0,0.777,0.134,4,17,0.037,0.001,Benign,0
1846,TCP,SSH,2393,117618,12,65007.85,6.5,1,12,1,0,0,0.753,0.133,23,96,0.042,0.035,Benign,0
439,TCP,HTTP,23714,9,105,54026.42,239.13,91,5,0,28,0,0.882,0.074,231,170,0.966,0.017,DoS_DDoS,1
4749,TCP,IRC,167,4024,20,882.48,4.21,1,19,1,0,0,0.564,0.283,16,19,0.089,0.088,Botnet_C2,1
383,UDP,HTTP,5340,51,4079,14072.04,10647.35,3327,380,0,1080,0,0.925,0.062,208,216,0.775,0.2,DoS_DDoS,1
737,TCP,HTTPS,1687,4757,24,8742.37,32.56,1,24,1,0,0,0.791,0.018,32,72,0.017,0.017,Benign,0
16565,TCP,SSH,1005,716,26,103.89,1.57,5,21,1,1,3,0.957,0.026,43,35,0.076,0.294,BruteForce,1
281,ICMP,HTTP,7677,72,415,27566.7,1476.34,344,8,0,94,0,0.865,0.008,184,158,0.801,0.031,DoS_DDoS,1
698,UDP,HTTP,5567,3618,45,13157.14,64.46,1,45,1,0,0,0.956,0.11,7,23,0.001,0.019,Benign,0
3792,TCP,HTTP,912,54176,38,14527.04,10.02,1,38,1,0,0,0.955,0.044,19,24,0.029,0.014,Benign,0
19,UDP,DNS,9051,55,353,476753.93,18481.68,302,8,0,65,0,0.881,0.02,229,235,0.909,0.191,DoS_DDoS,1
270,TCP,DNS,377,2190,48,9503.89,177.71,1,48,1,0,0,0.915,0.034,9,25,0.034,0.029,Benign,0
2350,TCP,SSH,1028,1401,18,1033.57,7.66,5,13,1,2,10,0.944,0.093,39,15,0.239,0.459,BruteForce,1
6363,TCP,HTTPS,2256,139,34,376.39,5.34,1,34,1,0,0,0.875,0.061,26,87,0.028,0.01,Benign,0
2305,TCP,SSH,698,11617,8,5342.5,3.47,1,8,1,0,0,0.848,0.118,37,82,0.022,0.019,Benign,0
39,TCP,HTTP,19698,105,839,506470.59,21457.8,594,15,0,233,0,0.92,0.067,221,152,0.989,0.171,DoS_DDoS,1
1142,TCP,HTTPS,7204,8348,57,13617.02,49.91,1,57,1,0,0,0.859,0.022,41,90,0.003,0.038,Benign,0
60,TCP,HTTP,8158,57,825,136688.85,13727.12,668,5,0,238,0,0.853,0.054,239,205,0.947,0.017,DoS_DDoS,1
417,UDP,DNS,7482,856,9,19990.41,21.58,1,9,1,0,0,0.996,0.115,23,52,0.039,0.001,Benign,0
2715,UDP,HTTPS,200,5551,46,2118.15,16.94,1,46,1,0,0,0.806,0.09,8,44,0.04,0.002,Benign,0
439,UDP,HTTPS,1907,717,15,5975.86,34.16,1,15,1,0,0,0.907,0.146,43,56,0.046,0.014,Benign,0
243,TCP,HTTP,22634,1,130,93109.83,534.76,112,2,0,44,0,0.905,0.006,248,217,0.83,0.004,DoS_DDoS,1
909,TCP,HTTPS,7555,50882,7,64280.06,7.7,1,7,1,0,0,0.997,0.084,11,41,0.005,0.039,Benign,0
528,TCP,HTTPS,18465,5726,26,45807.61,49.23,1,26,1,0,0,0.765,0.003,46,83,0.003,0.024,Benign,0
267,UDP,HTTPS,3656,1787,42,20378.14,157.24,1,42,1,0,0,0.986,0.14,38,49,0.018,0.006,Benign,0
571,TCP,HTTP,341,3794,13,7240.41,22.76,1,13,1,0,0,0.866,0.079,28,93,0.045,0.024,Benign,0
149,TCP,HTTP,6812,4,358,45714.29,2401.07,319,8,0,108,0,0.869,0.001,238,210,0.848,0.154,DoS_DDoS,1
1630,TCP,HTTP,3932,10982,41,9149.13,25.15,1,41,1,0,0,0.771,0.079,6,63,0.001,0.039,Benign,0
1554,TCP,SSH,7434,3160,21,6816.81,13.51,1,21,1,0,0,0.927,0.061,7,12,0.044,0.012,Benign,0
13,TCP,FTP,63,35,2,7480.92,152.67,2,0,0,1,0,0.122,0.828,200,10,0.6,0.313,PortScan,1
634,UDP,SMTP,4759,1351,15,9635.7,23.66,1,15,1,0,0,0.977,0.082,41,96,0.039,0.004,Benign,0
385,TCP,HTTPS,2245,256,10,6494.42,25.97,1,10,1,0,0,0.803,0.1,23,69,0.04,0.022,Benign,0
1527,TCP,HTTPS,2642,4448,23,4642.79,15.06,1,23,1,0,0,0.796,0.044,49,90,0.009,0.037,Benign,0
378,TCP,HTTPS,16042,8,703,42449.09,1859.3,570,41,0,264,0,0.891,0.051,199,229,0.894,0.19,DoS_DDoS,1
875,TCP,HTTPS,4750,47258,7,59430.92,8.0,1,7,1,0,0,0.955,0.027,44,44,0.008,0.03,Benign,0
157,UDP,HTTPS,1115,531,7,10477.4,44.56,1,7,1,0,0,0.98,0.056,49,64,0.033,0.002,Benign,0
9,TCP,FTP,91,0,2,10000.0,219.78,2,0,0,0,0,0.089,0.854,231,11,0.647,0.557,PortScan,1
2035,UDP,HTTPS,8069,215,39,4070.56,19.16,1,39,1,0,0,0.879,0.12,48,95,0.013,0.015,Benign,0
163,TCP,DNS,9486,1026,20,64451.26,122.62,1,20,1,0,0,0.949,0.101,33,62,0.011,0.033,Benign,0
218,TCP,HTTP,10240,72,583,47281.06,2673.09,410,7,0,69,0,0.907,0.052,226,242,0.938,0.05,DoS_DDoS,1
62,TCP,HTTP,51821,118,432,836376.81,6956.52,344,15,0,125,0,0.924,0.034,224,225,0.824,0.044,DoS_DDoS,1
2390,TCP,SMTP,965,3247,26,1762.27,10.88,1,26,1,1,0,0.763,0.053,2,85,0.01,0.031,Benign,0
422,TCP,HTTP,5287,21344,14,63091.68,33.17,1,14,1,0,0,0.868,0.07,37,76,0.024,0.006,Benign,0
2469,UDP,HTTPS,605,2774,19,1368.51,7.7,1,19,1,0,0,0.83,0.149,13,40,0.011,0.003,Benign,0
1,TCP,OTHER,64,0,1,58181.82,909.09,1,0,0,0,0,0.153,0.848,245,7,0.886,0.549,PortScan,1
2297,TCP,SMTP,1357,5556,20,3009.45,8.71,1,20,1,0,0,0.951,0.119,14,86,0.016,0.001,Benign,0
671,TCP,FTP,1308,248,56,2318.58,83.45,3,53,1,1,8,0.956,0.058,65,8,0.079,0.583,BruteForce,1
4752,UDP,IRC,271,11362,20,2447.97,4.21,1,19,1,0,0,0.755,0.449,10,13,0.051,0.095,Botnet_C2,1
15,TCP,FTP,84,0,3,5562.91,198.68,3,0,0,0,0,0.197,0.805,245,5,0.894,0.678,PortScan,1
214,UDP,HTTP,10273,324,567,49495.56,2648.3,488,13,0,198,0,0.936,0.063,241,153,0.84,0.188,DoS_DDoS,1
1176,TCP,HTTPS,1922,3921,20,4968.11,17.01,1,20,1,0,0,0.815,0.054,27,43,0.012,0.025,Benign,0
423,TCP,DNS,933,5492,16,15185.54,37.82,1,16,1,0,0,0.796,0.085,37,76,0.014,0.005,Benign,0
2766,TCP,HTTP,6382,3530,7,3583.38,2.53,1,7,1,0,0,0.801,0.134,34,92,0.027,0.017,Benign,0
5335,TCP,IRC,239,35921,19,6777.75,3.56,1,18,1,0,0,0.688,0.488,35,16,0.065,0.056,Botnet_C2,1
81,UDP,HTTPS,6895,246,298,88051.79,3674.48,220,23,0,32,0,0.857,0.041,192,222,0.702,0.138,DoS_DDoS,1
310,UDP,HTTP,4599,61,3068,15027.41,9893.58,2777,204,0,815,0,0.992,0.01,191,214,0.746,0.096,DoS_DDoS,1
33,TCP,HTTP,10132,45,1279,307462.24,38640.48,1082,64,0,380,0,0.892,0.01,240,218,0.758,0.097,DoS_DDoS,1
2454,TCP,HTTPS,3152,1774,11,2007.25,4.48,1,11,2,0,0,0.951,0.097,25,54,0.036,0.006,Benign,0
1509,TCP,FTP,1080,389,30,973.43,19.88,3,27,1,3,10,0.847,0.033,26,22,0.08,0.343,BruteForce,1
35,TCP,OTHER,99,0,1,2820.51,28.49,1,0,0,0,0,0.109,0.741,249,14,0.657,0.401,PortScan,1
1870,TCP,FTP,2395,724,44,1667.83,23.53,3,41,1,3,6,0.903,0.061,20,19,0.213,0.304,BruteForce,1
173,UDP,HTTPS,1676,13,1182,9757.37,6828.42,874,84,0,313,0,0.977,0.074,237,161,0.88,0.064,DoS_DDoS,1
1876,UDP,HTTPS,2592,2935,30,2946.01,15.99,2,30,1,0,0,0.905,0.089,44,95,0.018,0.006,Benign,0
979,TCP,SSH,9075,71,16,9341.23,16.34,1,16,1,1,0,0.889,0.005,44,92,0.022,0.001,Benign,0
879,TCP,HTTPS,9253,2225,32,13056.54,36.4,1,32,1,0,0,0.835,0.053,13,81,0.049,0.036,Benign,0
1877,TCP,HTTPS,1083,1823,11,1548.13,5.86,1,11,1,0,0,0.812,0.117,42,86,0.006,0.032,Benign,0
768,TCP,HTTPS,2511,1462,6,5172.5,7.81,1,6,1,0,0,0.97,0.129,37,52,0.011,0.017,Benign,0
26,UDP,HTTP,2665,186,302,109233.72,11570.88,231,26,0,85,0,0.863,0.055,180,165,0.839,0.144,DoS_DDoS,1
1382,TCP,HTTPS,3549,3735,14,5270.24,10.13,1,14,1,0,0,0.829,0.022,11,20,0.022,0.023,Benign,0
5092,TCP,DNS,188,10326,22,2064.77,4.32,1,21,1,0,0,0.532,0.416,15,27,0.027,0.007,Botnet_C2,1
121,TCP,DNS,37392,92,1082,309529.31,8934.76,930,76,0,402,0,0.869,0.007,184,192,0.961,0.113,DoS_DDoS,1
5085,TCP,HTTPS,328,10258,17,2081.77,3.34,1,16,1,0,0,0.406,0.417,42,16,0.074,0.031,Botnet_C2,1
5346,TCP,FTP,470,485,44,178.63,8.23,2,42,1,3,6,0.987,0.071,72,16,0.029,0.482,BruteForce,1
10158,TCP,SSH,2544,871,40,336.18,3.94,2,38,1,1,4,0.997,0.039,72,36,0.236,0.509,BruteForce,1
49,ICMP,HTTP,7759,65,796,159348.27,16211.81,636,33,0,119,0,0.904,0.072,210,185,0.898,0.194,DoS_DDoS,1
21,TCP,OTHER,45,0,3,2132.7,142.18,3,0,0,0,0,0.025,0.971,208,5,0.722,0.561,PortScan,1
1597,TCP,HTTPS,4171,5899,16,6305.18,10.02,1,16,1,0,0,0.994,0.095,9,61,0.011,0.017,Benign,0
299,TCP,HTTPS,764,2128,10,9669.01,33.43,1,10,1,0,0,0.925,0.098,18,38,0.035,0.039,Benign,0
726,UDP,HTTP,348,1847,14,3023.0,19.28,1,14,1,0,0,0.769,0.025,15,77,0.041,0.037,Benign,0
4270,TCP,HTTPS,413,7190,24,1780.52,5.62,1,23,1,0,0,0.734,0.407,35,18,0.084,0.007,Botnet_C2,1
430,ICMP,DNS,594,11851,26,28935.13,60.45,2,26,1,0,0,0.779,0.022,7,71,0.005,0.014,Benign,0
223,TCP,HTTPS,4051,135,359,18762.89,1609.14,322,12,0,95,0,0.945,0.033,226,251,0.761,0.159,DoS_DDoS,1
11980,TCP,SSH,1100,1513,44,218.11,3.67,2,42,1,3,6,0.874,0.09,17,16,0.056,0.434,BruteForce,1
761,ICMP,HTTPS,2716,35527,7,50247.01,9.2,1,7,1,0,0,0.755,0.063,23,34,0.016,0.018,Benign,0
5411,TCP,HTTP,749,2253,109,554.79,20.14,2,109,1,0,0,0.828,0.086,37,44,0.036,0.019,Benign,0
319,TCP,SSH,5268,57426,31,196471.33,97.15,1,31,1,0,0,0.756,0.062,22,33,0.03,0.036,Benign,0
1968,TCP,HTTPS,10837,959,10,5993.6,5.08,2,10,1,0,0,0.853,0.052,26,88,0.003,0.006,Benign,0
5814,TCP,HTTPS,618,7645,22,1421.2,3.78,1,21,1,0,0,0.61,0.447,27,15,0.103,0.072,Botnet_C2,1
265,UDP,HTTPS,453,686,9,4296.49,33.95,1,9,1,0,0,0.987,0.051,3,70,0.03,0.025,Benign,0
373,TCP,HTTPS,213,9969,18,27290.27,48.24,1,18,1,0,0,0.789,0.095,44,97,0.043,0.038,Benign,0
4665,TCP,DNS,285,7171,18,1598.25,3.86,1,17,1,0,0,0.494,0.395,49,19,0.146,0.098,Botnet_C2,1
275,UDP,DNS,13589,667,50,51821.16,181.75,1,50,1,0,0,0.76,0.125,2,37,0.005,0.038,Benign,0
599,TCP,DNS,833,21455,58,37202.47,96.81,1,58,1,0,0,0.76,0.125,13,92,0.032,0.01,Benign,0
3997,TCP,HTTP,683,2513,14,799.58,3.5,1,14,1,0,0,0.918,0.09,48,50,0.003,0.008,Benign,0
4539,TCP,DNS,309,4374,12,1031.7,2.64,1,11,1,0,0,0.849,0.343,23,15,0.036,0.045,Botnet_C2,1
587,TCP,HTTP,11777,294,7,20560.38,11.92,1,7,1,0,0,0.834,0.07,22,71,0.032,0.021,Benign,0
10,UDP,HTTP,3411,2054,48,541089.11,4752.48,1,48,1,0,0,0.861,0.094,24,70,0.049,0.029,Benign,0
463,TCP,HTTPS,65382,123,1339,141448.93,2891.38,1039,104,0,454,0,0.951,0.003,251,201,0.85,0.12,DoS_DDoS,1
32,TCP,OTHER,105,37,2,4423.68,62.31,2,0,0,1,0,0.153,0.926,227,7,0.608,0.774,PortScan,1
4717,TCP,HTTPS,420,4582,16,1060.4,3.39,1,15,1,0,0,0.749,0.297,30,7,0.115,0.067,Botnet_C2,1
1399,ICMP,HTTP,2359,682,11,2173.54,7.86,1,11,1,0,0,0.793,0.069,22,78,0.017,0.031,Benign,0
4707,TCP,OTHER,279,8747,8,1917.53,1.7,1,7,1,0,0,0.469,0.383,6,28,0.061,0.001,Botnet_C2,1
3668,TCP,SSH,1046,639,8,459.37,2.18,1,8,1,0,0,0.98,0.065,16,72,0.021,0.032,Benign,0
502,TCP,HTTPS,8903,6194,20,30067.72,39.83,2,20,2,0,0,0.946,0.051,3,26,0.045,0.034,Benign,0
2240,ICMP,HTTP,344,1243,21,708.45,9.37,1,21,1,0,0,0.926,0.136,3,12,0.048,0.021,Benign,0
1706,TCP,HTTPS,1016,39529,15,23764.73,8.79,1,15,1,0,0,0.873,0.028,19,73,0.028,0.008,Benign,0
44,TCP,SSH,42,0,3,952.38,68.03,3,0,0,0,0,0.154,0.795,219,10,0.801,0.629,PortScan,1
172,UDP,HTTP,659,220,25,5107.5,145.26,2,25,1,0,0,0.93,0.029,6,47,0.031,0.032,Benign,0
372,ICMP,HTTP,6006,6177,14,32741.2,37.62,1,14,1,0,0,0.851,0.133,11,82,0.039,0.027,Benign,0
141,TCP,DNS,3753,9303,45,92530.12,318.92,2,45,1,0,0,0.89,0.081,6,38,0.022,0.036,Benign,0
41,UDP,HTTP,3098,39,511,76326.03,12433.09,428,49,0,71,0,0.981,0.007,220,155,0.872,0.069,DoS_DDoS,1
43,TCP,HTTP,15919,72,5285,371020.88,122621.81,4490,10,0,1148,0,0.897,0.069,219,232,0.829,0.126,DoS_DDoS,1
4945,TCP,SSH,750,583,22,269.56,4.45,5,17,1,2,3,0.909,0.061,12,26,0.099,0.401,BruteForce,1
1824,TCP,HTTPS,2486,5227,18,4228.39,9.87,1,18,1,0,0,0.75,0.109,41,55,0.044,0.009,Benign,0
1112,TCP,HTTPS,5454,2914,10,7524.5,8.99,1,10,1,0,0,0.845,0.019,41,65,0.024,0.039,Benign,0
13,TCP,SSH,83,0,2,6335.88,152.67,2,0,0,0,0,0.092,0.931,233,13,0.723,0.66,PortScan,1
217,TCP,HTTPS,3607,14142,13,81754.95,59.88,1,13,1,0,0,0.896,0.007,13,73,0.021,0.028,Benign,0
212,UDP,HTTP,9272,65,567,44021.69,2673.27,487,50,0,146,0,0.99,0.015,202,165,0.77,0.158,DoS_DDoS,1
38,TCP,SSH,95,0,3,2493.44,78.74,3,0,0,0,0,0.146,0.935,222,2,0.672,0.578,PortScan,1
6279,TCP,FTP,984,319,22,207.51,3.5,5,17,1,2,13,0.896,0.067,31,26,0.146,0.363,BruteForce,1
790,TCP,HTTP,5637,3474,9,11531.45,11.39,1,9,1,0,0,0.864,0.05,36,67,0.028,0.026,Benign,0
142,TCP,DNS,2308,261,28,18078.82,197.04,1,28,1,0,0,0.766,0.066,21,49,0.015,0.005,Benign,0
25,TCP,OTHER,62,0,3,2470.12,119.52,3,0,0,0,0,0.148,0.716,212,7,0.51,0.455,PortScan,1
2408,TCP,HTTPS,214,5107,31,2209.63,12.87,1,31,1,0,0,0.822,0.13,20,51,0.026,0.039,Benign,0
204,UDP,HTTPS,455,15033,18,75884.37,88.19,1,18,1,0,0,0.88,0.096,27,42,0.022,0.04,Benign,0
3137,TCP,SSH,9545,16270,9,8228.94,2.87,2,9,1,0,0,0.797,0.121,37,97,0.013,0.02,Benign,0
117,UDP,DNS,11492,86,1560,98872.76,13321.95,1160,140,0,336,0,0.955,0.046,216,210,0.913,0.158,DoS_DDoS,1
509,TCP,HTTPS,532,11061,56,22771.56,110.0,1,56,1,0,0,0.787,0.13,32,70,0.048,0.033,Benign,0
1472,ICMP,DNS,5463,5921,21,7733.17,14.27,2,21,1,0,0,0.768,0.143,42,94,0.012,0.012,Benign,0
19,UDP,HTTP,6529,57,396,344816.75,20732.98,320,12,0,102,0,0.925,0.038,248,225,0.969,0.124,DoS_DDoS,1
684,TCP,HTTPS,2809,3493,17,9212.1,24.85,1,17,1,0,0,0.758,0.039,41,65,0.019,0.031,Benign,0
54,TCP,HTTPS,19981,172,1837,372513.86,33955.64,1375,81,0,416,0,0.962,0.053,214,165,0.779,0.046,DoS_DDoS,1
352,TCP,DNS,2342,2896,16,14876.46,45.44,1,16,1,0,0,0.764,0.098,17,69,0.019,0.035,Benign,0
147,TCP,HTTP,1730,557,48,15547.25,326.31,1,48,1,0,0,0.908,0.057,19,97,0.041,0.001,Benign,0
938,TCP,HTTPS,2783,2696,12,5840.53,12.79,1,12,1,0,0,0.988,0.113,30,65,0.022,0.016,Benign,0
4921,UDP,HTTPS,248,1971,9,450.92,1.83,1,8,1,0,0,0.753,0.301,9,7,0.111,0.053,Botnet_C2,1
85,TCP,HTTP,913,5027,11,69800.24,129.26,1,11,1,0,0,0.973,0.046,7,91,0.037,0.032,Benign,0
309,TCP,HTTPS,6059,2437,59,27486.25,190.88,1,59,1,1,0,0.81,0.129,2,23,0.041,0.026,Benign,0
528,TCP,HTTPS,16615,37,556,31531.91,1052.83,489,1,0,186,0,0.958,0.055,236,175,0.976,0.18,DoS_DDoS,1
1740,TCP,HTTPS,2894,471,34,1933.8,19.54,1,34,1,0,0,0.858,0.038,34,98,0.034,0.01,Benign,0
2144,TCP,HTTPS,3095,1170,37,1989.18,17.26,1,37,2,0,0,0.918,0.027,9,48,0.017,0.025,Benign,0
1992,TCP,HTTPS,2406,20869,24,11683.65,12.05,1,24,1,0,0,0.967,0.008,24,72,0.003,0.017,Benign,0
122,TCP,HTTP,6582,1481,70,66036.04,573.3,1,70,2,0,0,0.865,0.089,8,50,0.046,0.017,Benign,0
1750,TCP,HTTPS,2025,3889,11,3379.24,6.29,1,11,1,0,0,0.977,0.061,18,65,0.007,0.037,Benign,0
474,TCP,HTTPS,962,8593,8,20153.98,16.87,1,8,1,0,0,0.769,0.136,3,96,0.014,0.004,Benign,0
13,TCP,SSH,72,0,2,5496.18,152.67,2,0,0,0,0,0.124,0.793,206,4,0.835,0.402,PortScan,1
952,TCP,HTTP,5589,18464,47,25263.1,49.36,1,47,1,0,0,0.858,0.062,18,20,0.022,0.029,Benign,0
29,TCP,HTTPS,21607,63,1414,744673.54,48591.07,1201,37,0,314,0,0.905,0.076,200,192,0.758,0.113,DoS_DDoS,1
2266,UDP,HTTPS,835,1228,57,910.37,25.15,1,57,1,0,0,0.796,0.082,21,60,0.05,0.024,Benign,0
54,TCP,HTTPS,2337,3699,7,111571.16,129.39,1,7,1,0,0,0.821,0.053,47,53,0.042,0.016,Benign,0
35,TCP,HTTPS,924,9425,30,294843.3,854.7,1,30,1,0,0,0.886,0.056,7,35,0.001,0.006,Benign,0
1590,TCP,DNS,2749,17489,19,12727.5,11.95,2,19,1,0,0,0.883,0.107,26,96,0.017,0.03,Benign,0
4065,TCP,SSH,1798,653,39,602.94,9.59,4,35,1,1,10,0.985,0.05,53,24,0.133,0.206,BruteForce,1
95,TCP,DNS,8506,71,271,90189.27,2849.63,240,25,0,90,0,0.931,0.016,253,218,0.828,0.158,DoS_DDoS,1
20,ICMP,HTTPS,4602,127,1709,235273.63,85024.88,1327,72,0,302,0,0.882,0.003,217,219,0.859,0.01,DoS_DDoS,1
37,TCP,HTTP,17493,14,739,471886.79,19919.14,697,62,0,291,0,0.971,0.076,196,178,0.793,0.111,DoS_DDoS,1
1040,TCP,HTTPS,2019,16052,15,17374.29,14.42,1,15,2,0,0,0.962,0.045,14,80,0.013,0.026,Benign,0
838,TCP,HTTPS,446,1173,146,1931.75,174.2,1,146,1,0,0,0.78,0.014,33,99,0.041,0.025,Benign,0
4860,UDP,OTHER,705,14702,10,3170.1,2.06,1,9,1,0,0,0.726,0.473,23,7,0.043,0.09,Botnet_C2,1
228,UDP,HTTP,4550,71,1917,20258.66,8404.21,1508,143,0,637,0,0.947,0.071,217,204,0.8,0.099,DoS_DDoS,1
1096,TCP,HTTPS,4742,2771,20,6854.3,18.25,1,20,1,0,0,0.766,0.008,23,80,0.026,0.028,Benign,0
1303,UDP,HTTPS,536,1146,34,1290.77,26.09,1,34,1,0,0,0.787,0.135,35,78,0.005,0.021,Benign,0
390,TCP,HTTPS,745,955,15,4357.86,38.45,1,15,1,0,0,0.836,0.069,30,86,0.001,0.012,Benign,0
3241,TCP,SSH,609,589,33,369.63,10.18,2,31,1,2,14,0.844,0.045,16,26,0.245,0.596,BruteForce,1
15,TCP,OTHER,108,50,1,10463.58,66.23,1,0,0,1,0,0.105,0.811,252,7,0.843,0.715,PortScan,1
385,TCP,SSH,621,4060,16,12155.28,41.55,2,16,2,0,0,0.92,0.149,3,62,0.006,0.035,Benign,0
3748,TCP,DNS,3183,7546,28,2862.52,7.47,1,28,1,0,0,0.852,0.056,8,12,0.002,0.021,Benign,0
4554,TCP,IRC,546,12820,8,2934.94,1.76,1,7,1,0,0,0.548,0.342,33,6,0.091,0.028,Botnet_C2,1
2457,UDP,HTTP,655,1957,11,1063.04,4.48,1,11,1,0,0,0.757,0.043,10,33,0.037,0.0,Benign,0
17,TCP,OTHER,74,0,1,4327.49,58.48,1,0,0,0,0,0.038,0.799,247,12,0.505,0.552,PortScan,1
5028,TCP,OTHER,459,2535,21,595.45,4.18,1,20,1,0,0,0.405,0.429,34,29,0.039,0.049,Botnet_C2,1
11,TCP,HTTP,12721,86,477,1153783.78,42972.97,338,33,0,53,0,0.933,0.011,237,244,0.987,0.106,DoS_DDoS,1
4592,UDP,SMTP,2858,41774,106,9719.3,23.08,1,106,1,0,0,0.804,0.143,35,46,0.014,0.038,Benign,0
2605,TCP,HTTP,321,16655,22,6516.45,8.44,1,22,1,0,0,0.833,0.109,15,74,0.018,0.039,Benign,0
2627,TCP,SSH,840,647,55,566.02,20.94,4,51,1,3,12,0.988,0.051,42,12,0.045,0.215,BruteForce,1
748,TCP,DNS,4211,7136,103,15167.76,137.68,1,103,1,0,0,0.916,0.037,10,31,0.025,0.019,Benign,0
98,TCP,DNS,7466,3866,15,115514.78,152.91,2,15,2,0,0,0.787,0.053,7,99,0.046,0.032,Benign,0
10131,TCP,SSH,871,629,27,148.06,2.67,3,24,1,1,14,0.878,0.017,30,5,0.242,0.449,BruteForce,1
2655,TCP,HTTPS,4943,5852,17,4065.76,6.4,1,17,1,0,0,0.833,0.043,41,68,0.037,0.021,Benign,0
5078,TCP,HTTPS,571,5749,8,1244.56,1.58,1,7,1,0,0,0.827,0.37,40,27,0.112,0.088,Botnet_C2,1
124,TCP,HTTPS,6457,16,225,52159.55,1813.05,194,21,0,36,0,0.909,0.064,180,249,0.998,0.136,DoS_DDoS,1
87,TCP,HTTP,878,6253,22,81871.41,252.58,1,22,1,0,0,0.906,0.079,39,88,0.007,0.035,Benign,0
30,TCP,OTHER,51,22,1,2425.25,33.22,1,0,0,1,0,0.107,0.915,234,11,0.727,0.427,PortScan,1
10,TCP,HTTP,10516,41,2127,1045247.52,210594.06,1663,112,0,291,0,0.91,0.06,251,174,0.74,0.026,DoS_DDoS,1
19321,TCP,SSH,809,1020,50,94.66,2.59,4,46,1,2,4,0.852,0.076,28,31,0.215,0.502,BruteForce,1
908,TCP,HTTPS,994,205543,10,227438.61,11.01,1,10,1,0,0,0.838,0.007,30,53,0.019,0.008,Benign,0
1027,UDP,HTTPS,5995,942,15,6753.97,14.6,1,15,1,0,0,0.962,0.047,12,98,0.005,0.006,Benign,0
229,TCP,DNS,3182,1278,17,19467.48,74.2,2,17,1,0,0,0.989,0.085,37,56,0.045,0.011,Benign,0
455,UDP,HTTP,337,62423,8,137903.76,17.58,1,8,1,0,0,0.898,0.105,37,62,0.037,0.032,Benign,0
671,TCP,HTTPS,3475,6746,14,15230.22,20.86,1,14,1,0,0,0.976,0.016,27,84,0.038,0.036,Benign,0
1945,TCP,DNS,3831,9749,22,6981.65,11.31,1,22,1,0,0,0.972,0.089,25,95,0.022,0.013,Benign,0
877,TCP,HTTP,697,1392,29,2381.71,33.06,2,29,1,0,0,0.974,0.084,12,49,0.035,0.018,Benign,0
46,UDP,HTTP,21284,206,576,466160.52,12494.58,491,3,0,184,0,0.937,0.05,241,200,0.761,0.038,DoS_DDoS,1
624,TCP,HTTP,8945,222,470,14688.35,753.08,405,38,0,143,0,0.863,0.003,212,187,0.759,0.197,DoS_DDoS,1
2057,TCP,HTTPS,3734,11983,27,7640.37,13.13,1,27,1,0,0,0.953,0.119,40,59,0.046,0.021,Benign,0
576,UDP,HTTPS,6935,2212,12,15877.45,20.83,1,12,1,0,0,0.936,0.077,46,81,0.024,0.039,Benign,0
291,UDP,HTTPS,1665,1370,55,10425.97,188.94,1,55,1,0,0,0.956,0.058,49,79,0.015,0.037,Benign,0
2092,TCP,SSH,4127,57589,16,29499.55,7.65,1,16,1,0,0,0.766,0.011,44,88,0.043,0.019,Benign,0
78,TCP,SSH,328,5207,36,70870.68,460.95,1,36,1,1,0,0.882,0.043,48,81,0.049,0.023,Benign,0
309,TCP,DNS,4537,42,960,14813.98,3105.79,793,30,0,257,0,0.912,0.037,243,211,0.986,0.018,DoS_DDoS,1
780,TCP,DNS,898,3733,21,5936.42,26.92,1,21,1,0,0,0.919,0.105,43,91,0.027,0.016,Benign,0
5112,UDP,HTTPS,413,5203,22,1098.57,4.3,1,21,1,0,0,0.656,0.445,15,16,0.094,0.083,Botnet_C2,1
981,UDP,SSH,1130,7581,20,8878.81,20.39,1,20,1,0,0,0.897,0.134,19,78,0.017,0.039,Benign,0
555,UDP,HTTPS,353,4291,28,8366.06,50.44,1,28,1,1,0,0.995,0.071,44,78,0.01,0.036,Benign,0
2090,UDP,HTTPS,1059,1219,7,1089.9,3.35,1,7,1,0,0,0.949,0.095,10,75,0.006,0.005,Benign,0
40,UDP,HTTP,59123,37,2268,1475311.72,56558.6,1828,59,0,379,0,0.866,0.016,196,220,0.927,0.005,DoS_DDoS,1
2489,TCP,HTTP,794,2311,10,1247.44,4.02,1,10,2,0,0,0.861,0.134,2,92,0.047,0.037,Benign,0
380,UDP,HTTPS,380,3557,39,10357.8,102.6,1,39,1,0,0,0.768,0.108,2,65,0.049,0.03,Benign,0
